,POS Diversity
12029,0.23170731707317074
12030,0.36
12031,0.5454545454545454
12032,0.32142857142857145
12033,0.6
12034,0.4230769230769231
12035,0.7222222222222222
12036,0.6875
12037,1.0
12038,0.6153846153846154
12039,0.6470588235294118
12040,0.38235294117647056
12041,0.3684210526315789
12042,0.39473684210526316
12043,0.4838709677419355
12044,0.9
12045,0.7272727272727273
12046,0.6875
12047,0.8571428571428571
12048,0.65
12049,0.6666666666666666
12050,0.8333333333333334
12051,0.7222222222222222
12052,0.39473684210526316
12053,0.7
12054,0.4482758620689655
12055,0.7
12056,0.4
12057,0.5454545454545454
12058,0.45714285714285713
12059,1.0
12060,0.375
12061,0.5
12062,0.3448275862068966
12063,0.4444444444444444
12064,1.0
12065,0.5
12066,0.41304347826086957
12067,0.35294117647058826
12068,0.4
12069,0.26666666666666666
12070,0.6875
12071,0.23529411764705882
12072,0.7777777777777778
12073,0.5357142857142857
12074,0.3939393939393939
12075,0.9
12076,0.6428571428571429
12077,0.875
12078,0.5833333333333334
12079,0.7272727272727273
12080,0.3333333333333333
12081,0.29508196721311475
12082,0.6086956521739131
12083,0.5263157894736842
12084,0.40540540540540543
12085,0.8235294117647058
12086,0.7142857142857143
12087,0.875
12088,0.6470588235294118
12089,0.6
12090,0.7058823529411765
12091,0.6153846153846154
12092,1.0
12093,0.7647058823529411
12094,1.0
12095,0.30612244897959184
12096,0.4117647058823529
12097,0.40384615384615385
12098,0.4186046511627907
12099,0.7
12100,0.5714285714285714
12101,0.4583333333333333
12102,0.38095238095238093
12103,1.0
12104,0.875
12105,0.3783783783783784
12106,1.0
12107,1.0
12108,0.55
12109,0.43243243243243246
12110,0.29577464788732394
12111,0.4090909090909091
12112,1.0
12113,0.6153846153846154
12114,0.5294117647058824
12115,0.8571428571428571
12116,0.3333333333333333
12117,0.5333333333333333
12118,0.8095238095238095
12119,0.7
12120,0.6071428571428571
12121,0.4838709677419355
12122,0.75
12123,0.29333333333333333
12124,0.46511627906976744
12125,0.6666666666666666
12126,0.2727272727272727
12127,0.3125
12128,0.6875
12129,0.4594594594594595
12130,0.5714285714285714
12131,1.0
12132,0.45454545454545453
12133,1.0
12134,0.42424242424242425
12135,1.0
12136,0.4722222222222222
12137,0.5161290322580645
12138,0.26229508196721313
12139,0.32786885245901637
12140,0.45454545454545453
12141,0.8181818181818182
12142,0.296875
12143,0.5185185185185185
12144,0.20202020202020202
12145,0.5384615384615384
12146,0.3333333333333333
12147,0.8
12148,0.48148148148148145
12149,0.875
12150,1.0
12151,0.8823529411764706
12152,0.8888888888888888
12153,0.5714285714285714
12154,0.6470588235294118
12155,0.34375
12156,0.5
12157,0.75
12158,0.6923076923076923
12159,0.75
12160,0.5882352941176471
12161,0.6470588235294118
12162,0.7647058823529411
12163,0.5714285714285714
12164,0.4838709677419355
12165,1.0
12166,1.0
12167,0.48717948717948717
12168,0.6190476190476191
12169,0.6086956521739131
12170,0.38636363636363635
12171,0.6923076923076923
12172,0.5555555555555556
12173,0.47368421052631576
12174,0.625
12175,0.55
12176,0.6521739130434783
12177,0.875
12178,0.6363636363636364
12179,0.6153846153846154
12180,0.5666666666666667
12181,1.0
12182,0.6875
12183,0.6190476190476191
12184,0.5666666666666667
12185,0.4166666666666667
12186,0.5161290322580645
12187,0.875
12188,0.8571428571428571
12189,0.4146341463414634
12190,0.5
12191,0.75
12192,0.4222222222222222
12193,0.33962264150943394
12194,0.8888888888888888
12195,0.4838709677419355
12196,0.75
12197,1.0
12198,0.5789473684210527
12199,0.32727272727272727
12200,0.4857142857142857
12201,0.5454545454545454
12202,0.631578947368421
12203,0.5384615384615384
12204,0.3783783783783784
12205,0.288135593220339
12206,0.3114754098360656
12207,0.38636363636363635
12208,0.8181818181818182
12209,0.52
12210,0.6875
12211,0.4666666666666667
12212,0.3469387755102041
12213,0.19827586206896552
12214,0.34615384615384615
12215,0.6666666666666666
12216,0.34
12217,0.46511627906976744
12218,0.3902439024390244
12219,0.25
12220,0.6470588235294118
12221,0.6470588235294118
12222,0.42857142857142855
12223,0.21
12224,0.25
12225,0.75
12226,1.0
12227,0.5161290322580645
12228,0.43243243243243246
12229,0.6
12230,0.27692307692307694
12231,0.3783783783783784
12232,0.5151515151515151
12233,0.4146341463414634
12234,0.34615384615384615
12235,0.6428571428571429
12236,0.41379310344827586
12237,0.375
12238,0.3404255319148936
12239,0.4444444444444444
12240,0.631578947368421
12241,0.6875
12242,0.7272727272727273
12243,1.0
12244,0.6428571428571429
12245,0.4230769230769231
12246,0.8181818181818182
12247,0.3050847457627119
12248,0.3541666666666667
12249,0.2898550724637681
12250,0.2692307692307692
12251,0.19753086419753085
12252,0.35
12253,0.8461538461538461
12254,0.4166666666666667
12255,0.3181818181818182
12256,0.22772277227722773
12257,1.0
12258,0.9
12259,0.34615384615384615
12260,0.6666666666666666
12261,0.31666666666666665
12262,0.2564102564102564
12263,0.3902439024390244
12264,0.38461538461538464
12265,0.5357142857142857
12266,0.6666666666666666
12267,0.75
12268,0.64
12269,0.625
12270,0.5652173913043478
12271,0.625
12272,0.38636363636363635
12273,0.9166666666666666
12274,0.43902439024390244
12275,0.6
12276,0.25
12277,0.3076923076923077
12278,0.7857142857142857
12279,0.2916666666666667
12280,0.32727272727272727
12281,0.42424242424242425
12282,0.6
12283,1.0
12284,0.7647058823529411
12285,0.8
12286,0.8571428571428571
12287,0.6666666666666666
12288,0.4358974358974359
12289,0.3829787234042553
12290,0.8
12291,0.6666666666666666
12292,0.625
12293,0.42424242424242425
12294,0.34615384615384615
12295,0.5263157894736842
12296,0.5
12297,0.7777777777777778
12298,0.45652173913043476
12299,1.0
12300,0.5454545454545454
12301,0.41304347826086957
12302,0.3088235294117647
12303,0.2268041237113402
12304,0.43243243243243246
12305,0.64
12306,0.52
12307,0.6
12308,0.7
12309,0.6923076923076923
12310,0.6666666666666666
12311,0.52
12312,0.4230769230769231
12313,0.5135135135135135
12314,0.5
12315,0.32558139534883723
12316,0.4411764705882353
12317,0.4722222222222222
12318,0.48484848484848486
12319,0.40476190476190477
12320,0.35
12321,0.48
12322,0.34615384615384615
12323,0.3333333333333333
12324,0.43333333333333335
12325,0.3333333333333333
12326,0.42424242424242425
12327,0.875
12328,0.3125
12329,0.6666666666666666
12330,0.7857142857142857
12331,0.34210526315789475
12332,0.40350877192982454
12333,0.4222222222222222
12334,0.75
12335,0.7142857142857143
12336,0.8095238095238095
12337,0.5714285714285714
12338,0.42857142857142855
12339,1.0
12340,0.5384615384615384
12341,0.4444444444444444
12342,0.3181818181818182
12343,0.36363636363636365
12344,0.4722222222222222
12345,0.2716049382716049
12346,0.5263157894736842
12347,0.42
12348,0.5
12349,0.7
12350,0.38235294117647056
12351,0.5555555555555556
12352,0.6666666666666666
12353,0.5555555555555556
12354,0.5135135135135135
12355,0.33962264150943394
12356,0.4375
12357,0.6470588235294118
12358,0.3170731707317073
12359,0.35555555555555557
12360,0.3333333333333333
12361,0.4838709677419355
12362,0.6190476190476191
12363,1.0
12364,0.44
12365,0.6666666666666666
12366,0.75
12367,0.8461538461538461
12368,0.8461538461538461
12369,1.0
12370,0.6
12371,0.3448275862068966
12372,0.4878048780487805
12373,0.8333333333333334
12374,0.6470588235294118
12375,0.75
12376,0.6666666666666666
12377,1.0
12378,0.5454545454545454
12379,0.40625
12380,0.9
12381,1.0
12382,0.7142857142857143
12383,1.0
12384,0.5416666666666666
12385,0.30303030303030304
12386,0.6842105263157895
12387,0.75
12388,0.5833333333333334
12389,0.9
12390,0.6428571428571429
12391,0.39622641509433965
12392,0.5769230769230769
12393,0.7142857142857143
12394,0.5
12395,0.41509433962264153
12396,0.8235294117647058
12397,0.7777777777777778
12398,0.46511627906976744
12399,0.6666666666666666
12400,0.6
12401,0.8571428571428571
12402,0.5454545454545454
12403,0.7272727272727273
12404,0.6
12405,0.7
12406,0.9
12407,0.6111111111111112
12408,0.8
12409,0.3076923076923077
12410,1.0
12411,0.2711864406779661
12412,0.8333333333333334
12413,0.42424242424242425
12414,0.42857142857142855
12415,0.5714285714285714
12416,0.7272727272727273
12417,0.6666666666666666
12418,0.8888888888888888
12419,0.75
12420,0.5555555555555556
12421,0.6111111111111112
12422,0.5416666666666666
12423,0.5
12424,0.3181818181818182
12425,0.6666666666666666
12426,0.7619047619047619
12427,1.0
12428,0.3170731707317073
12429,0.5555555555555556
12430,0.6666666666666666
12431,0.29411764705882354
12432,0.48
12433,1.0
12434,1.0
12435,0.2345679012345679
12436,0.6428571428571429
12437,0.375
12438,0.625
12439,0.38461538461538464
12440,0.7058823529411765
12441,0.8571428571428571
12442,0.4117647058823529
12443,0.5
12444,0.6470588235294118
12445,0.75
12446,0.38235294117647056
12447,0.36585365853658536
12448,0.4838709677419355
12449,0.9
12450,0.6111111111111112
12451,0.5
12452,1.0
12453,0.2608695652173913
12454,0.32727272727272727
12455,0.8571428571428571
12456,0.4666666666666667
12457,0.8571428571428571
12458,0.6875
12459,0.4473684210526316
12460,0.8
12461,0.375
12462,0.42857142857142855
12463,0.9090909090909091
12464,0.27631578947368424
12465,0.5
12466,0.5161290322580645
12467,0.7
12468,0.75
12469,0.65
12470,0.2727272727272727
12471,0.3191489361702128
12472,0.8
12473,0.7
12474,0.375
12475,0.4444444444444444
12476,0.14193548387096774
12477,0.6
12478,0.8
12479,0.6363636363636364
12480,0.35714285714285715
12481,0.6666666666666666
12482,0.5882352941176471
12483,0.42105263157894735
12484,0.6
12485,0.5555555555555556
12486,0.43333333333333335
12487,0.23404255319148937
12488,0.3269230769230769
12489,0.35
12490,0.4
12491,0.48148148148148145
12492,0.8181818181818182
12493,0.40540540540540543
12494,0.6666666666666666
12495,0.5
12496,0.75
12497,0.625
12498,0.3333333333333333
12499,0.7142857142857143
12500,0.631578947368421
12501,0.8181818181818182
12502,0.5
12503,0.5
12504,0.5172413793103449
12505,0.75
12506,0.29508196721311475
12507,0.4
12508,0.5714285714285714
12509,0.4146341463414634
12510,0.34782608695652173
12511,0.5217391304347826
12512,0.8181818181818182
12513,0.2608695652173913
12514,0.6666666666666666
12515,0.64
12516,0.75
12517,1.0
12518,1.0
12519,0.52
12520,0.3333333333333333
12521,0.4666666666666667
12522,0.6
12523,0.7272727272727273
12524,0.42105263157894735
12525,0.2653061224489796
12526,0.3235294117647059
12527,0.5
12528,0.46511627906976744
12529,1.0
12530,0.6666666666666666
12531,0.45714285714285713
12532,0.3953488372093023
12533,0.55
12534,0.7142857142857143
12535,0.6363636363636364
12536,0.45161290322580644
12537,0.5454545454545454
12538,0.7
12539,0.7142857142857143
12540,0.5454545454545454
12541,0.48484848484848486
12542,0.7058823529411765
12543,0.5333333333333333
12544,1.0
12545,0.5625
12546,0.7368421052631579
12547,0.7
12548,0.4444444444444444
12549,0.5862068965517241
12550,0.7142857142857143
12551,0.75
12552,0.6666666666666666
12553,1.0
12554,0.45
12555,0.3018867924528302
12556,0.4838709677419355
12557,0.48
12558,0.8333333333333334
12559,0.6
12560,1.0
12561,0.7272727272727273
12562,0.6190476190476191
12563,0.25
12564,0.475
12565,0.375
12566,0.38095238095238093
12567,0.4074074074074074
12568,0.2916666666666667
12569,0.22727272727272727
12570,0.36585365853658536
12571,0.5
12572,0.42424242424242425
12573,0.4838709677419355
12574,0.75
12575,0.7333333333333333
12576,0.5909090909090909
12577,0.28378378378378377
12578,0.5416666666666666
12579,0.35714285714285715
12580,0.8888888888888888
12581,0.425531914893617
12582,0.5333333333333333
12583,0.53125
12584,0.25301204819277107
12585,0.47619047619047616
12586,0.32142857142857145
12587,0.4186046511627907
12588,1.0
12589,0.3389830508474576
12590,0.19469026548672566
12591,0.6
12592,0.3888888888888889
12593,0.42857142857142855
12594,0.42
12595,0.5333333333333333
12596,0.6129032258064516
12597,0.5555555555555556
12598,0.3333333333333333
12599,0.41379310344827586
12600,0.3793103448275862
12601,1.0
12602,0.45714285714285713
12603,0.2777777777777778
12604,0.7
12605,0.32608695652173914
12606,0.4827586206896552
12607,0.7857142857142857
12608,0.7272727272727273
12609,0.75
12610,0.5416666666666666
12611,0.5
12612,0.6153846153846154
12613,0.4
12614,0.39473684210526316
12615,0.2777777777777778
12616,0.75
12617,0.6818181818181818
12618,0.45161290322580644
12619,0.4666666666666667
12620,0.6
12621,0.5
12622,0.5483870967741935
12623,0.5714285714285714
12624,0.625
12625,0.3108108108108108
12626,0.30612244897959184
12627,0.75
12628,0.9230769230769231
12629,0.65
12630,0.37254901960784315
12631,0.5
12632,0.5555555555555556
12633,0.44
12634,0.52
12635,0.5
12636,0.45454545454545453
12637,0.9090909090909091
12638,1.0
12639,0.47619047619047616
12640,0.9090909090909091
12641,0.5
12642,0.6086956521739131
12643,0.6842105263157895
12644,0.375
12645,1.0
12646,0.3492063492063492
12647,0.6428571428571429
12648,0.8
12649,1.0
12650,0.6923076923076923
12651,1.0
12652,0.875
12653,0.7777777777777778
12654,1.0
12655,0.5384615384615384
12656,0.7692307692307693
12657,1.0
12658,0.7272727272727273
12659,0.47619047619047616
12660,0.23595505617977527
12661,0.625
12662,0.7333333333333333
12663,0.65
12664,0.7
12665,1.0
12666,0.8
12667,0.7777777777777778
12668,0.6470588235294118
12669,0.6470588235294118
12670,0.875
12671,0.5714285714285714
12672,0.5333333333333333
12673,0.6
12674,0.5384615384615384
12675,0.45454545454545453
12676,0.27710843373493976
12677,0.48148148148148145
12678,0.27710843373493976
12679,0.2222222222222222
12680,0.37209302325581395
12681,0.2727272727272727
12682,0.36585365853658536
12683,0.42105263157894735
12684,0.3620689655172414
12685,0.5357142857142857
12686,0.6666666666666666
12687,1.0
12688,0.7333333333333333
12689,1.0
12690,0.6666666666666666
12691,0.3448275862068966
12692,0.5185185185185185
12693,0.38095238095238093
12694,0.3
12695,0.4642857142857143
12696,0.39215686274509803
12697,0.5161290322580645
12698,0.25609756097560976
12699,0.2692307692307692
12700,0.6153846153846154
12701,0.41025641025641024
12702,0.46153846153846156
12703,0.6666666666666666
12704,0.6363636363636364
12705,0.6111111111111112
12706,0.39473684210526316
12707,0.2714285714285714
12708,0.32608695652173914
12709,0.7857142857142857
12710,0.3617021276595745
12711,0.34615384615384615
12712,0.5862068965517241
12713,0.8181818181818182
12714,0.5238095238095238
12715,0.34615384615384615
12716,0.4375
12717,0.5217391304347826
12718,0.2676056338028169
12719,0.2876712328767123
12720,0.3088235294117647
12721,0.32075471698113206
12722,0.26506024096385544
12723,0.3
12724,0.8571428571428571
12725,0.34615384615384615
12726,0.45454545454545453
12727,0.52
12728,0.34615384615384615
12729,0.28169014084507044
12730,0.6
12731,0.5
12732,0.358974358974359
12733,0.6666666666666666
12734,0.36764705882352944
12735,0.52
12736,0.6111111111111112
12737,0.30357142857142855
12738,0.75
12739,0.5
12740,0.4411764705882353
12741,0.75
12742,0.3269230769230769
12743,0.39215686274509803
12744,0.5882352941176471
12745,0.8
12746,0.3114754098360656
12747,0.34782608695652173
12748,0.3125
12749,0.3333333333333333
12750,0.6666666666666666
12751,0.16923076923076924
12752,0.6363636363636364
12753,0.37142857142857144
12754,0.8571428571428571
12755,0.3157894736842105
12756,0.29411764705882354
12757,0.6111111111111112
12758,0.5714285714285714
12759,0.3181818181818182
12760,0.3404255319148936
12761,0.5
12762,0.7
12763,0.53125
12764,0.2524271844660194
12765,0.6111111111111112
12766,0.4358974358974359
12767,0.75
12768,0.5666666666666667
12769,1.0
12770,1.0
12771,0.18421052631578946
12772,0.3793103448275862
12773,0.5
12774,0.22727272727272727
12775,0.17757009345794392
12776,0.3611111111111111
12777,0.4666666666666667
12778,1.0
12779,0.46511627906976744
12780,0.4857142857142857
12781,1.0
12782,0.53125
12783,1.0
12784,0.48484848484848486
12785,1.0
12786,0.6956521739130435
12787,0.24210526315789474
12788,1.0
12789,0.2982456140350877
12790,1.0
12791,0.45
12792,0.5238095238095238
12793,1.0
12794,0.5172413793103449
12795,1.0
12796,0.7333333333333333
12797,0.7058823529411765
12798,0.40625
12799,0.875
12800,0.5
12801,0.3617021276595745
12802,0.5833333333333334
12803,0.875
12804,1.0
12805,0.5
12806,0.33962264150943394
12807,0.6
12808,0.3
12809,0.46875
12810,0.4523809523809524
12811,0.4523809523809524
12812,0.39655172413793105
12813,0.32
12814,0.5555555555555556
12815,0.5
12816,0.3333333333333333
12817,0.6451612903225806
12818,0.42857142857142855
12819,0.8
12820,0.7272727272727273
12821,0.2727272727272727
12822,0.42857142857142855
12823,0.6666666666666666
12824,0.2682926829268293
12825,0.37142857142857144
12826,0.40625
12827,0.5555555555555556
12828,0.7142857142857143
12829,1.0
12830,0.8571428571428571
12831,0.375
12832,0.36363636363636365
12833,0.8333333333333334
12834,0.24742268041237114
12835,0.36
12836,0.4857142857142857
12837,0.2558139534883721
12838,0.8181818181818182
12839,0.75
12840,0.1958762886597938
12841,0.20168067226890757
12842,0.48484848484848486
12843,0.36538461538461536
12844,0.2926829268292683
12845,0.8571428571428571
12846,0.6666666666666666
12847,0.9166666666666666
12848,0.6190476190476191
12849,1.0
12850,0.75
12851,0.4666666666666667
12852,0.625
12853,0.7777777777777778
12854,0.631578947368421
12855,0.6923076923076923
12856,0.35294117647058826
12857,0.28205128205128205
12858,0.5
12859,0.7142857142857143
12860,0.25806451612903225
12861,0.8461538461538461
12862,0.55
12863,0.2857142857142857
12864,0.32727272727272727
12865,0.3384615384615385
12866,0.5
12867,0.6470588235294118
12868,0.7333333333333333
12869,0.625
12870,0.8461538461538461
12871,0.7142857142857143
12872,0.288135593220339
12873,0.5714285714285714
12874,0.43902439024390244
12875,0.4782608695652174
12876,0.75
12877,0.18181818181818182
12878,0.6086956521739131
12879,0.7777777777777778
12880,0.7692307692307693
12881,0.6470588235294118
12882,1.0
12883,0.8
12884,0.48484848484848486
12885,0.5
12886,0.7777777777777778
12887,0.8333333333333334
12888,0.41935483870967744
12889,0.21505376344086022
12890,1.0
12891,0.29411764705882354
12892,0.3384615384615385
12893,0.2698412698412698
12894,0.6666666666666666
12895,0.30612244897959184
12896,1.0
12897,0.7777777777777778
12898,0.8
12899,0.5925925925925926
12900,0.48148148148148145
12901,0.4
12902,0.6666666666666666
12903,0.3333333333333333
12904,0.5555555555555556
12905,0.36585365853658536
12906,0.6153846153846154
12907,0.3269230769230769
12908,0.56
12909,0.37735849056603776
12910,0.28169014084507044
12911,0.39215686274509803
12912,0.53125
12913,0.5
12914,0.875
12915,0.5789473684210527
12916,0.6190476190476191
12917,0.4473684210526316
12918,0.9285714285714286
12919,0.7857142857142857
12920,1.0
12921,0.391304347826087
12922,1.0
12923,0.4411764705882353
12924,0.875
12925,0.6666666666666666
12926,0.875
12927,0.5789473684210527
12928,0.42105263157894735
12929,0.40540540540540543
12930,0.5294117647058824
12931,0.40625
12932,0.6521739130434783
12933,0.5714285714285714
12934,0.8571428571428571
12935,0.32608695652173914
12936,0.4642857142857143
12937,0.5833333333333334
12938,0.3888888888888889
12939,0.6875
12940,0.631578947368421
12941,0.6666666666666666
12942,0.8
12943,0.7142857142857143
12944,0.41379310344827586
12945,1.0
12946,0.8461538461538461
12947,0.6666666666666666
12948,0.9166666666666666
12949,0.4186046511627907
12950,0.3333333333333333
12951,0.7058823529411765
12952,0.8181818181818182
12953,0.7333333333333333
12954,0.6666666666666666
12955,0.5555555555555556
12956,0.875
12957,0.4117647058823529
12958,0.4166666666666667
12959,0.5833333333333334
12960,0.47368421052631576
12961,0.625
12962,0.5769230769230769
12963,0.29310344827586204
12964,1.0
12965,0.65
12966,0.45161290322580644
12967,0.7058823529411765
12968,0.9166666666666666
12969,0.9375
12970,1.0
12971,0.6086956521739131
12972,0.42857142857142855
12973,0.37209302325581395
12974,0.6666666666666666
12975,0.5555555555555556
12976,0.5714285714285714
12977,0.75
12978,1.0
12979,0.8571428571428571
12980,0.5666666666666667
12981,0.8888888888888888
12982,0.5172413793103449
12983,0.4782608695652174
12984,0.38
12985,0.7777777777777778
12986,0.6296296296296297
12987,0.8888888888888888
12988,0.6
12989,0.75
12990,0.7142857142857143
12991,0.5416666666666666
12992,0.4583333333333333
12993,0.30952380952380953
12994,0.56
12995,0.8
12996,0.7619047619047619
12997,0.5
12998,1.0
12999,0.44
13000,0.8
13001,0.5
13002,1.0
13003,0.3157894736842105
13004,0.875
13005,0.5714285714285714
13006,0.5357142857142857
13007,0.42105263157894735
13008,0.7368421052631579
13009,1.0
13010,0.37735849056603776
13011,0.38596491228070173
13012,0.35555555555555557
13013,0.47058823529411764
13014,0.9166666666666666
13015,0.30357142857142855
13016,0.42857142857142855
13017,0.4827586206896552
13018,0.3111111111111111
13019,0.8
13020,1.0
13021,0.75
13022,0.4864864864864865
13023,0.3387096774193548
13024,0.6842105263157895
13025,0.5357142857142857
13026,0.5714285714285714
13027,0.22340425531914893
13028,0.42857142857142855
13029,1.0
13030,0.27941176470588236
13031,0.42857142857142855
13032,0.38
13033,0.41304347826086957
13034,0.7
13035,0.6470588235294118
13036,0.7142857142857143
13037,0.13872832369942195
13038,0.4230769230769231
13039,0.48717948717948717
13040,1.0
13041,0.425
13042,0.56
13043,0.4074074074074074
13044,0.23404255319148937
13045,1.0
13046,0.5185185185185185
13047,0.40540540540540543
13048,0.5
13049,0.22641509433962265
13050,0.4642857142857143
13051,0.25842696629213485
13052,0.7142857142857143
13053,0.7777777777777778
13054,0.3392857142857143
13055,0.1746031746031746
13056,0.3287671232876712
13057,0.16
13058,0.7058823529411765
13059,0.7857142857142857
13060,0.75
13061,1.0
13062,0.4
13063,0.288135593220339
13064,0.26582278481012656
13065,0.28169014084507044
13066,0.5185185185185185
13067,0.6428571428571429
13068,0.7058823529411765
13069,0.7894736842105263
13070,0.48
13071,0.7857142857142857
13072,0.5
13073,1.0
13074,0.40384615384615385
13075,0.6153846153846154
13076,1.0
13077,0.8571428571428571
13078,0.3448275862068966
13079,0.8571428571428571
13080,0.52
13081,0.26436781609195403
13082,0.5357142857142857
13083,0.4375
13084,0.3333333333333333
13085,0.4146341463414634
13086,0.42424242424242425
13087,0.32727272727272727
13088,0.3037974683544304
13089,0.631578947368421
13090,0.30985915492957744
13091,0.2894736842105263
13092,0.8571428571428571
13093,0.30985915492957744
13094,0.7777777777777778
13095,0.4117647058823529
13096,0.5789473684210527
13097,0.4418604651162791
13098,0.7857142857142857
13099,0.4473684210526316
13100,0.75
13101,0.8333333333333334
13102,0.5
13103,0.5
13104,1.0
13105,0.2777777777777778
13106,0.7857142857142857
13107,0.4230769230769231
13108,0.3448275862068966
13109,0.75
13110,0.5714285714285714
13111,0.5
13112,0.75
13113,0.8571428571428571
13114,0.6363636363636364
13115,0.48148148148148145
13116,0.64
13117,1.0
13118,0.475
13119,0.5
13120,0.5454545454545454
13121,0.5555555555555556
13122,0.3541666666666667
13123,0.40476190476190477
13124,0.24675324675324675
13125,0.2987012987012987
13126,0.4186046511627907
13127,0.45161290322580644
13128,0.35
13129,0.75
13130,0.5
13131,0.7058823529411765
13132,0.5714285714285714
13133,0.6
13134,0.45454545454545453
13135,0.6190476190476191
13136,0.6666666666666666
13137,0.4838709677419355
13138,0.6666666666666666
13139,0.6
13140,0.3953488372093023
13141,0.5714285714285714
13142,0.47058823529411764
13143,0.6666666666666666
13144,0.5862068965517241
13145,0.4583333333333333
13146,0.5555555555555556
13147,0.40425531914893614
13148,0.7142857142857143
13149,1.0
13150,0.34545454545454546
13151,0.6190476190476191
13152,1.0
13153,0.27631578947368424
13154,0.3333333333333333
13155,0.6470588235294118
13156,1.0
13157,0.6470588235294118
13158,0.4642857142857143
13159,0.35294117647058826
13160,0.40425531914893614
13161,0.3090909090909091
13162,0.40625
13163,0.6153846153846154
13164,0.4222222222222222
13165,0.3170731707317073
13166,0.4782608695652174
13167,0.6842105263157895
13168,0.6666666666666666
13169,0.24691358024691357
13170,0.6470588235294118
13171,0.9
13172,0.5714285714285714
13173,0.625
13174,0.8571428571428571
13175,0.5555555555555556
13176,0.8888888888888888
13177,0.4375
13178,0.5882352941176471
13179,0.25
13180,0.4
13181,0.3194444444444444
13182,0.2982456140350877
13183,0.29850746268656714
13184,0.8333333333333334
13185,0.24
13186,0.75
13187,0.5454545454545454
13188,0.3275862068965517
13189,0.375
13190,0.3620689655172414
13191,0.39622641509433965
13192,0.52
13193,0.5217391304347826
13194,0.6666666666666666
13195,0.5517241379310345
13196,0.5789473684210527
13197,0.7
13198,0.5185185185185185
13199,0.6923076923076923
13200,0.4722222222222222
13201,0.6153846153846154
13202,0.5625
13203,0.6666666666666666
13204,1.0
13205,0.5625
13206,0.4074074074074074
13207,0.8333333333333334
13208,0.47619047619047616
13209,0.7692307692307693
13210,0.46875
13211,0.4827586206896552
13212,0.4642857142857143
13213,0.4
13214,0.7333333333333333
13215,0.75
13216,1.0
13217,0.4594594594594595
13218,0.3902439024390244
13219,0.3
13220,0.42857142857142855
13221,0.4864864864864865
13222,0.8333333333333334
13223,0.3064516129032258
13224,0.6
13225,0.19402985074626866
13226,0.6666666666666666
13227,0.5185185185185185
13228,0.6470588235294118
13229,0.4666666666666667
13230,0.8125
13231,0.6666666666666666
13232,0.53125
13233,0.5925925925925926
13234,0.631578947368421
13235,0.8333333333333334
13236,0.4782608695652174
13237,0.6666666666666666
13238,0.42857142857142855
13239,0.5161290322580645
13240,0.7777777777777778
13241,0.28169014084507044
13242,0.5416666666666666
13243,0.875
13244,0.6111111111111112
13245,0.5333333333333333
13246,1.0
13247,0.625
13248,0.8125
13249,0.45714285714285713
13250,0.4642857142857143
13251,0.5714285714285714
13252,0.7058823529411765
13253,0.4482758620689655
13254,0.65
13255,0.25316455696202533
13256,0.75
13257,0.7894736842105263
13258,0.8181818181818182
13259,0.75
13260,0.7272727272727273
13261,0.7142857142857143
13262,0.52
13263,0.75
13264,0.5714285714285714
13265,0.6842105263157895
13266,0.8
13267,0.6428571428571429
13268,0.3541666666666667
13269,0.34146341463414637
13270,0.5714285714285714
13271,0.2909090909090909
13272,0.6111111111111112
13273,0.8571428571428571
13274,0.8181818181818182
13275,0.4090909090909091
13276,0.45454545454545453
13277,0.47619047619047616
13278,0.42857142857142855
13279,0.6521739130434783
13280,0.75
13281,0.22
13282,0.7
13283,0.631578947368421
13284,0.5
13285,0.9230769230769231
13286,0.37735849056603776
13287,0.34
13288,0.8181818181818182
13289,0.5
13290,0.3541666666666667
13291,0.375
13292,0.3888888888888889
13293,0.7333333333333333
13294,0.4838709677419355
13295,0.5238095238095238
13296,0.42105263157894735
13297,0.38235294117647056
13298,0.46153846153846156
13299,0.3090909090909091
13300,0.2857142857142857
13301,0.5
13302,0.28169014084507044
13303,0.39473684210526316
13304,0.5
13305,0.5
13306,0.37777777777777777
13307,0.2
13308,0.47368421052631576
13309,0.5172413793103449
13310,0.46153846153846156
13311,0.47058823529411764
13312,0.2676056338028169
13313,0.45454545454545453
13314,0.5714285714285714
13315,0.6538461538461539
13316,0.5454545454545454
13317,0.45454545454545453
13318,0.8125
13319,0.5833333333333334
13320,0.43333333333333335
13321,0.5
13322,0.38461538461538464
13323,0.5769230769230769
13324,0.8461538461538461
13325,0.45454545454545453
13326,0.45098039215686275
13327,0.43333333333333335
13328,1.0
13329,0.2608695652173913
13330,0.5454545454545454
13331,0.42105263157894735
13332,0.56
13333,0.4482758620689655
13334,0.6666666666666666
13335,1.0
13336,0.375
13337,0.4444444444444444
13338,0.45161290322580644
13339,0.4230769230769231
13340,0.5769230769230769
13341,0.42105263157894735
13342,0.3333333333333333
13343,0.391304347826087
13344,0.5909090909090909
13345,0.2765957446808511
13346,0.35294117647058826
13347,0.45454545454545453
13348,0.9090909090909091
13349,0.6428571428571429
13350,0.4
13351,0.4186046511627907
13352,0.4838709677419355
13353,0.34146341463414637
13354,0.4375
13355,0.5172413793103449
13356,0.7
13357,1.0
13358,0.5
13359,0.5333333333333333
13360,0.75
13361,0.3829787234042553
